date;tavg;tmin;tmax;prcp;snow;wdir;wspd;wpgt;pres;tsun
2024-09-14 00:00:00;29.6;25;35;1.1;;;7.2;;1002.9;
2024-09-15 00:00:00;30.1;27;35;5;;;6.7;;1002.4;
2024-09-16 00:00:00;28.4;24;33;5.6;;;12.6;;1004.6;
2024-09-17 00:00:00;28.8;26;33;19.4;;;10.1;;1005.3;
2024-09-18 00:00:00;30;27;34;7.6;;;7.6;;1003.9;
2024-09-19 00:00:00;30.8;28;35;9;;;10.3;;1002.8;
2024-09-20 00:00:00;29;26;34;22.1;;;9.3;;1003.1;
2024-09-21 00:00:00;28;25;34;26.8;;;11.4;;1004.6;
2024-09-22 00:00:00;26.8;26;28;55;;;10.6;;1006.1;
2024-09-23 00:00:00;26.5;24;30;3.7;;;8.5;;1009.4;
2024-09-24 00:00:00;27.5;23;33;0;;;7.1;;1010;
2024-09-25 00:00:00;27.1;25;29;0;;;7.7;;1011;
2024-09-26 00:00:00;28.3;25;32;0;;;8.7;;1011;
2024-09-27 00:00:00;29;25;34;0;;;8.6;;1010.1;
2024-09-28 00:00:00;29.8;27;35;0.3;;;13.2;;1007.8;
2024-09-29 00:00:00;29.6;27;34;16.2;;;16.2;;1006.3;
2024-09-30 00:00:00;27.5;26;30;51.8;;;10;;1005.7;
2024-10-01 00:00:00;27.8;25;33;43.7;;;14;;1009.2;
2024-10-02 00:00:00;25.8;24;29;0;;;11.7;;1015.1;
2024-10-03 00:00:00;25.6;22;29;0;;;9;;1015.7;
2024-10-04 00:00:00;25.5;20;30;0;;;6.4;;1015.4;
2024-10-05 00:00:00;25.8;21;31;0;;;6.2;;1014.3;
2024-10-06 00:00:00;26.8;21;33;0;;;6.7;;1014.7;
2024-10-07 00:00:00;28.1;23;33;0;;;8.4;;1015.5;
2024-10-08 00:00:00;28;25;32;0;;;9.4;;1014.9;
2024-10-09 00:00:00;26.8;24;30;0;;;7.6;;1014;
2024-10-10 00:00:00;26.6;22;31;0;;;6.8;;1013.2;
2024-10-11 00:00:00;27.4;23;32;0;;;6.2;;1012.8;
2024-10-12 00:00:00;27.6;23;32;0.4;;;8.4;;1013.6;
2024-10-13 00:00:00;28.1;24;33;0.4;;;9.4;;1013.2;
2024-10-14 00:00:00;28.3;24;33;1;;;7.3;;1012;
2024-10-15 00:00:00;27.3;24;32;6.7;;;10.1;;1012.5;
